text,true_label,predicted_label
bài hát hy vọng top thịnh hành,neutral,neutral
không hiểu nghe bài nầy long thấy a,neutral,neutral
nhớ kỷ niệm cũ,neutral,neutral
nghe muốn cưới,neutral,neutral
ơi,neutral,neutral
dịch bệnh đường nhà chưa lâu chưa bao giờ xa cảm ơn bài hát,neutral,neutral
nge bài hát tình yêu bài hát ý nghĩa em nghe,praise,neutral
reali lower cortisol wow,neutral,neutral
rap thế mới đẳng cấp chứ mấy ông nội rap dis thô tục chả,neutral,neutral
sun sun cưng rồi tar,neutral,neutral
năm nay nghe đỉnh,praise,neutral
thích đen hơn,praise,neutral
ngày nghe,neutral,neutral
mv thật sự ý nghĩa ý kiến riêng em ạ,neutral,neutral
ngày đều nghe sau tan,neutral,neutral
fan jack chúc anh đạt thật thành công càng mn yêu quý ạ mv ạ3,praise,neutral
tik tok chạy,neutral,neutral
mn e hỏi không ạ quen nyc cực thân mình 1 chx vô tồi tệ tớ vô cảm thấy áy náy thân mình thw thk đấy tớ nhảy tớ ng thứ 3 s tớ làn khóc rõ ràng tớ thích cậu trc cô xuất hiện cơ tớ s thật sự khó xử tớ không mún mất ng thân,criticism,neutral
tuyệt,praise,neutral
nhớ nhà nhớ mẹ dù cách nhà 35h chạy xe sg học nghe bài hát nhớ mẹ cảm ơn anh đen em luôn thích ca khúc anh,praise,neutral
vl cặp tg rụng răng hết luôn buồn cười tht,criticism,neutral
tik tok nè mn,neutral,neutral
ngồi xe bus học nghe bài nhớ quê thực sự cố sắp tết sắp bố mẹ rồi,neutral,neutral
xem xong cô đơn không muốn nhà huhuhuhuhuhuhu,neutral,neutral
h nghe không h nghe chil phết,neutral,neutral
bây giờ nghe 562021,neutral,neutral
năm nhà nghe bài hơn 90 ngày tới tết nghe dần vừa,neutral,neutral
hình như đức phúc đổi áo khúc đầu,neutral,neutral
chúc sắp thi học kỳ 1 1 đạt 8910 điểm 2 đạt học sinh giỏi lớp 3 gặp giám thị hiền lành 4 đỗ đại học,praise,neutral
ngày mai thôi 142 rồi ngày lễ tình nhânnghe bài hát mình nhớ câu chuyện cặp vợ chồng yêu nhau hai chỉ bàn tay trắnghọ lấy nhau bất chấp lời thầy phán không hợp tuổi bên nhau hai khó hạnh phúc cuối ông trời mụn khóc đau khổ tuyệt vọng bé mắc bệnh hiếm pompe đứng dậy nắm tay để đồng hành đường chiến đấu bệnh tậtdù số ngày viện hơn nhà dù ng vợ phải hi sinh công để nhà chăm sóc dù ng chồng phải ngày lẫn đêm để trang trải cuộc sống dù bé nay 4 tuổi chưa thể chưa biết nói tương lai bé mù mịt bên nhau động viên nhau sẻ chia nhaucó lẽ mới hơn yêu chúc anh chị luôn hạnh phúc bên nhau,praise,neutral
hóng anh vâu bài hát chắc bố mày cần ạ,neutral,neutral
ultr tui cứ tướng bài tháng 10 202 are không ngờ tháng 7 2019 are,neutral,neutral
readi come,neutral,neutral
bên nhau 4 năm kết hôn dòng sửa yêu nhau 4 năm kết hôn,praise,neutral
đường nhà tim dẫu nắng mưa gần xa thất bát vang danh nhà luôn chờ ah đường nhà tim yeah justate dẫu muôn trùng đen vâu vật đổi dời yeah nhà luôn nhà nhà ya lao đời kiếm cơm lao đời tìm cơ hội thành thị thường lấp lánh đêm thành thị thường trơ trọi như mọi đứa trẻ khác lớn muốn xa hoài xa hoài nhà yên đợi đứa ngoài bước ngoài mới biết không bằng nhà nhà biết để mất trước sẵn sàng mở quà mở quà không phải võ sĩ phải giỏi đấu đá yeah kiệt sức chỉ gắng giữ mình không xấu xa ah đôi bỗng thấy đồng cảm mai an tiêm yeah bước chân sóng gió chỉ nhà mãi an yên ngoài phức tạp như rễ má dây mơ dây mơ nhà để phép mình ngây thơ mang bao nao nức xe chở niềm háo hức xuân suốt đêm ngày dòng người phố mang sắc mai hương đào tìm nơi ấm êm đường nhà tim dẫu nắng mưa gần xa thất bát vang danh nhà luôn chờ đường nhà tim dẫu muôn trùng muôn trùng vật đổi dời vật đổi dời nhà luôn nhà ya ya ngôi nhà góc vườn chó gà đám nói khó chiều thích gió trời hơn gió hoà ah ăn cơm mẹ nấu nấu mặc áo mẹ may may đưa ba chợ mua cây đào cây mai bày yeah năm trời rã rời như máy ah nhà thấy áp lực nhẹ như bấc thổi bay bay ấm êm hơn bếp lửa yeah ngọt bùi hơn lúa non yeah nhà luôn mong chờ đứa dẫu mưa nắng không bao giờ nề hà hạnh phúc chỉ đơn giản nhà ah hạnh phúc nhà cô đơn nhà thành công nhà thất bại nhà mệt nhà mông lung nhà chênh vênh nhà không nhà ah không nhà nhà nhà yeah đường nhà tim dẫu nắng mưa gần xa thất bát vang danh nhà luôn chờ đường nhà tim dẫu muôn trùng vật đổi dời ya nhà luôn nhà ya ya nhà thể lớn thể nhỏ thể không khang trang cha mẹ muốn sống đàng hoàng lớn người mong tương xán lạn cặm cùi đời không bao giờ thấy than van đường nhà tim dẫu nắng mưa gần xa thất bát vang danh nhà luôn chờ đường nhà tim dẫu muôn trùng vật đổi dời nhà luôn nhà,praise,neutral
cortisol low fel like im float,praise,neutral
chị hát nổi luôn tik tok luôn,neutral,neutral
shit dont even understand languag shit go hard,neutral,neutral
mới 2 năm rồi,neutral,neutral
nhớ nhà nhớ mọi người quê nhớ ba mẹ nhớ bữa cơm mong tết mọi thứ thuận lợi để thể quê ăn tết cách trọn vẹn nhất,praise,neutral
bài hát sâu sắc,neutral,neutral
mình nhậtnhớ nước hàn vl,neutral,neutral
tết 2026 đạt 20 triệu,neutral,neutral
tr,neutral,neutral
nghe bài đều nhớ nhà nhất xa,neutral,neutral
mình thích bài vl cảm giác thể replay ngày không biết chán nghe siêu nhớ 34 năm trước huhu,praise,neutral
low cortisol song,neutral,neutral
tik tok,neutral,neutral
cảm xúc luôn,neutral,neutral
lần xem mv lần đầu xúc động,neutral,neutral
hơn yêu,praise,neutral
trở top 1 mn ơi,neutral,neutral
có quê không,neutral,neutral
đức phúc độc thân,neutral,neutral
hưng yên cương,neutral,neutral
đức phúc hát xấu trai,criticism,neutral
em mong anh chị bài giống nhu nghe,neutral,neutral
vật đổi dời nhà luôn nhà,neutral,neutral
hết dịch để nhà sg16921,neutral,neutral
bài hát năm tuổi,neutral,neutral
cortisol lower,neutral,neutral
nhà đạt 1 triệu like rồi chừng 1 triệu like mới đạt 1 triệu like,neutral,neutral
a a a bách hợp kìa,neutral,neutral
tới tết nx rồi nhah thật,neutral,neutral
yêu,praise,neutral
nhìn thích cặp nhã phươngtrường giang ghê á,criticism,neutral
nhạc chú đen vâu ạ,neutral,neutral
mong sau mình tình yêu như,praise,neutral
53 gần 1 tháng top 37 trending nha,neutral,neutral
mv ý nghĩa,neutral,neutral
nghe bài nhớ nhà cảm ơn 2 a,neutral,neutral
tối cổ h ms xem không,neutral,neutral
lâu nghe 9tr view rồi 10tr,neutral,neutral
nhìn thế ỗng nói bố ỗng hút thuốc,neutral,neutral
nha t 83 nhat chieu tay ho ha noi em truong viet hoang,neutral,neutral
thắc mắc tại để bánh chưng như không rớt,neutral,neutral
thank lower cortisol,neutral,neutral
30 tết quay,neutral,neutral
nghe chắc phải vài trăm lần rồi,neutral,neutral
hòa cute nhìn buồn cười không chịu luôn,criticism,neutral
cá nhân mình nội dung bài hát ý nghĩa dòng nhạc khó để lòng người năm tháng chỉ ca sĩ hát nghe chấp nhận chứ thính giả khó lòng hát không như bolero khó lòng người mình thấy bản hit chưa phù hợp đại đa số người dân việt nam,neutral,neutral
fan jack điểm danh,neutral,neutral
bài không zing mp3 anh ơi,neutral,neutral
bài anh hát đám cưới duy mạnh quỳnh anh nècảm động qué,neutral,neutral
mv nhạc tội nhìn người gấu mình ngồi nhà đớp cẩu lương haiz,criticism,neutral
xem chương trình đức phúc gọi điện xin kính erik đúng kinh hợp đp ghia,neutral,neutral
1 nghiện bài tia,praise,neutral
mv 1 triệu like rồi không biết mình bao nhiêu like,neutral,neutral
nhạc đen vâu muôn năm,neutral,neutral
thấy reaction mẹ mít khóc tr xem thử ngờ khóc luôn mv cảm động,neutral,neutral
tết liền khum 6102024,neutral,neutral
xem 360 độ soi ms thấy nghệ sĩ đình đám quý đp như luôn,neutral,neutral
nghe muốn khóc,neutral,neutral
ồ,neutral,neutral
thành nhạc fhonk rồi,neutral,neutral
nghe lần 1 bài top 3 top 12 chưa nghe đ nghe bh,neutral,neutral
mình coi khóc luôn,neutral,neutral
s mp3 không ak,neutral,neutral
chúc chị thành công bài hát,neutral,neutral
em nghe nghe lạikhóc như 1 thằng nít em không muốn trưởng thành đâu25 tuổi đầu rồingồi 1 mình khóc bù lu bù loa như 1 đứa nítnhớ nhà,neutral,neutral
mv dễ thương,praise,neutral
không biết đen vâu âm nhạc chất lượng,neutral,neutral
cực thích mv luôn nhạc nữa 3,praise,neutral
em nghĩ hơn yêu thương yêu dễ thương không dễ thương thương ưu điểm khuyết điểm đối phương thương hết cuộc đời thương phúc hưởng hoạ hoạ chia người thương cảm thấy thể bộc lộ hết bản thân đối phương thương đối phương trở thành gia đình nhau hết cuộc đời lẽ yêu không nữa thương vô tận người yêu người thương không chúc mọi người đều tìm người thương đời mình,praise,neutral
142 mv cẩu lương đập mặt,neutral,neutral
nhạc,neutral,neutral
chúc xem video 2025 zui zẻ,neutral,neutral
14 tháng 1 năm 2020 nghe,neutral,neutral
quê mình nước trời nha,neutral,neutral
tia xinh thế,praise,neutral
tấu hài vaiz,neutral,neutral
agn tachyon bring,neutral,neutral
chúng hiện tại nhà bác đen nhờ,neutral,neutral
mv a e xúc động luôn bài hát a nứa,neutral,neutral
zingmp3 không chị,neutral,neutral
put al ed sheran vibe,praise,neutral
nhà nhà nhà,neutral,neutral
không zingmp3,neutral,neutral
nghe không chán,neutral,neutral
top 1 thịnh hành luôn mn ơi,neutral,neutral
cortisol lower,neutral,neutral
nghe lần đầu chị ri chia sẻ cảm thấy hm nghe lần 2 nghiện luôn,praise,neutral
tết gần phải mở bài thật sự bài xứng đáng biểu tượng mới tết việt,neutral,neutral
173 top 1 trending rồi,neutral,neutral
mẹ không chê tên mẹ đặt tại thương bà,neutral,neutral
nghe,neutral,neutral
lời bh cực thêm mv max cảm động hi vọng nèo,neutral,neutral
em nghe ca khúc mình cảm thấy nhớ anh như chúng nói nhau thứ nhau vẽ tương la rồi em tin ngày anh suy nghỉ chúng bước tiếp nhé anh em không mong hơn chỉ chúng hiểu nhau nắm tay anh hết cuối cuộc đời thôi như thế,neutral,neutral
mn xem mv đức phúc để top1,neutral,neutral
vl luôn s không top trending v,neutral,neutral
bảo vệ không nhà,neutral,neutral
ba mẹ anh đen thật hả anh,neutral,neutral
bó tay không nghe thể loại đọc kiểu,neutral,neutral
cảm động anh,neutral,neutral
giọng hát sexy lôi cuốn cảm ơn em,neutral,neutral
vl,neutral,neutral
mv xuất sắc,neutral,neutral
fact she put low cortisol titl cute,neutral,neutral
xúc động muốn khóc ghê,criticism,neutral
tình yêu không chỉ thank you traigái thank you đối gia đình,praise,neutral
cứ nghe muốn mẹ,neutral,neutral
e thích cách phiêu you uơ a bài bài yêu nhau mong a tiếp tục phát huy,praise,neutral
năm nhà 2 lần tết hè nhà nhất,neutral,neutral
nhớ nhà ngoại,neutral,neutral
top,neutral,neutral
trai đẹp yêu nhau hết rồi ngược cẩu,praise,neutral
bộ đội năm nay ăn tết xa nhà,neutral,neutral
đổi tên mới ghê,criticism,neutral
năm tới tết nghe,neutral,neutral
bài ins ạ,neutral,neutral
yêu xa mệt trân trọng thời gian bên nhau hơn,praise,neutral
sắp hết 1 năm,neutral,neutral
nhức nách luôn,neutral,neutral
lower cortisol level,neutral,neutral
mẹ em chưa bao giờ thích rap bài đầu tiên mẹ em khen suốt ngày bảo em bật,praise,neutral
ca khúc ý nghĩa 3,neutral,neutral
thích nhất đen sơn tùng quân ap,praise,neutral
lấy top 1 mọi người ơi,neutral,neutral
bài hát thật ý nghĩa,neutral,neutral
nhà thui thèm cơm mẹ nấu rồi,neutral,neutral
hì mn cpi tết rồi,neutral,neutral
để cmt hi vọng năm 202 10 like 2021 cố ơi,neutral,neutral
hơn yêu lẽ thương,praise,neutral
giọng phúc ơi chúc em ngày càng bản hit nha,neutral,neutral
chào anh,neutral,neutral
valentina bật bài,neutral,neutral
thêm tết nữa không nhà ngày đặt mục tiêu năm ăn tết lần 3 tết trôi rồi,neutral,neutral
đỉnh nhạc việt ơi,praise,neutral
ny hỏi đưa em tuiem không chân,neutral,neutral
chó cực kì giống chú eít luôn,neutral,neutral
1 thôi,neutral,neutral
người việt nam thích người lào không người lào thích người việt nhà nhé,praise,neutral
2 vợ chồng giận nhau 3 ngày nay rồi chưa bao giờ 2 vãi giận lâu thế sợ xen gd nhỏ mình sợ cảm giác bỏ rơi lần nữa nghe bài thấy hp mình sợ buồn thêm,criticism,neutral
3 cặp đôi mv,neutral,neutral
trai đẹp bên nhau hết rồi mình chưa biết yêu,praise,neutral
anh đen,neutral,neutral
nghiện nha tia ơi,praise,neutral
al time low cortisol,neutral,neutral
fan đức phúc điểm danh nek,neutral,neutral
nhớ quê,neutral,neutral
vãi tia ơi mấy năm are nghe thấy ý,neutral,neutral
danc w friend schol rn,praise,neutral
đỉnh,praise,neutral
cún bảo bối erik mấy ông,neutral,neutral
high cortisol,neutral,neutral
anh yêu em không,praise,neutral
nghe không ạ chứ mình em cô đơn ạ,neutral,neutral
thick hai đôi đam mỹ,neutral,neutral
xứng đáng bài hát nhất 2020 lời đều chạm trái tim bất kỳ người xa quê,neutral,neutral
thời tới cản hk kịp chú đen ơi,neutral,neutral
hẹn 2026 thành công hơn,neutral,neutral
yêu chú đen quáa,praise,neutral
ບໍ່ວ່າຈະຟັງຈັກເທື່ອກໍມັກໃນເນື້ອຫາເລະmvເພງເຮັດໃຫ້ຂ້ອຍນ້ຳຕາຊຶມ,neutral,neutral
khóc,neutral,neutral
thật sự cảm động muốn khóc xem mv tuyệt vời,praise,neutral
vãi nghe hơn trăm lần không,neutral,neutral
cảm động,neutral,neutral
3k4 đứa dislike tai trâu,neutral,neutral
anh hát,neutral,neutral
xuất sắc ý nghĩa,neutral,neutral
omhagod origin ben long year song,neutral,neutral
bài ý nghĩa thích hợp để chàng trai hát để tỏ tình ngày lễ tình nhân,praise,neutral
low cortisol,neutral,neutral
nhạc tia chil,neutral,neutral
thích nhạc tia cực luôn tia cứ nhạc mình thích nha ủng hộ tia hết mình,praise,neutral
không chuyên môn không nói âm nhạc thực sự nghe ấm lòng bồi hồi mv thật sự thật sự ý nghĩa mang thông điệp khó tả bằng lời chỉ thể cảm nhận tiềm thức người,neutral,neutral
